seller,seller_URL,items_no,sales_no,admirers_no,year_join,metrics
WFLabPropNCosplay,https://www.etsy.com/uk/shop/WFLabPropNCosplay?ref=shop-header-name&listing_id=741465581&from_page=listing,92,3280,4663,2016,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
WalkerArmoury,https://www.etsy.com/uk/shop/WalkerArmoury?ref=shop-header-name&listing_id=1265041584&from_page=listing,607,1806,1647,2021,"['Smooth dispatch', 'Rave reviews']"
WalkerCrafting,https://www.etsy.com/uk/shop/WalkerCrafting?ref=shop-header-name&listing_id=1480152139&from_page=listing,139,5208,224,Not known,"['Smooth dispatch', 'Rave reviews']"
WarhawkStudiosLLC,https://www.etsy.com/uk/shop/WarhawkStudiosLLC?ref=shop-header-name&listing_id=1289012354&from_page=listing,20,1148,405,Not known,['Rave reviews']
WarriorCrafting,https://www.etsy.com/uk/shop/WarriorCrafting?ref=shop-header-name&listing_id=1129436875&from_page=listing,42,521,5788,2015,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
WastelandIndustries,https://www.etsy.com/uk/shop/WastelandIndustries?ref=shop-header-name&listing_id=1108878170&from_page=listing,21,1341,1934,2019,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
WebDreamWeavers,https://www.etsy.com/uk/shop/WebDreamWeavers?ref=shop-header-name&listing_id=1691507515&from_page=listing,23,4450,6,Not known,None
WesselsCreations,https://www.etsy.com/uk/shop/WesselsCreations?ref=shop-header-name&listing_id=1549928905&from_page=listing,1,6,12,Not known,None
WhiBeArts,https://www.etsy.com/uk/shop/WhiBeArts?ref=shop-header-name&listing_id=840900848&from_page=listing,40,14,899,2017,"['Smooth dispatch', 'Speedy replies']"
WhimsyCosplayStudio,https://www.etsy.com/uk/shop/WhimsyCosplayStudio?ref=shop-header-name&listing_id=1698901844&from_page=listing,7,724,63,2021,None
WhiteWolfWorkshops,https://www.etsy.com/uk/shop/WhiteWolfWorkshops?ref=shop-header-name&listing_id=1277948175&from_page=listing,483,17,6557,2020,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
WickedWithinSFX,https://www.etsy.com/uk/shop/WickedWithinSFX?ref=shop-header-name&listing_id=1264071062&from_page=listing,34,19150,1208,2020,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
WigWarehouseStore,https://www.etsy.com/uk/shop/WigWarehouseStore?ref=shop-header-name&listing_id=1110166876&from_page=listing,352,1907,1196,2021,['Smooth dispatch']
WigWorldd,https://www.etsy.com/uk/shop/WigWorldd?ref=shop-header-name&listing_id=1607290129&from_page=listing,148,1954,84,Not known,['Smooth dispatch']
WildCraftsUK,https://www.etsy.com/uk/shop/WildCraftsUK?ref=shop-header-name&listing_id=1000985706&from_page=listing,210,205,6394,Not known,['Smooth dispatch']
WingsAccessoriesShop,https://www.etsy.com/uk/shop/WingsAccessoriesShop?ref=shop-header-name&listing_id=1664952550&from_page=listing,53,13385,8,2024,None
WitchTalez,https://www.etsy.com/uk/shop/WitchTalez?ref=shop-header-name&listing_id=1688492954&from_page=listing,46,13,761,2017,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
WitheredLeavesDesign,https://www.etsy.com/uk/shop/WitheredLeavesDesign?ref=shop-header-name&listing_id=1701498753&from_page=listing,135,258,1032,2023,"['Smooth dispatch', 'Rave reviews']"
WonderLightJewelryCo,https://www.etsy.com/uk/shop/WonderLightJewelryCo?ref=shop-header-name&listing_id=969797393&from_page=listing,432,836,23873,2010,None
WondersArtisan,https://www.etsy.com/uk/shop/WondersArtisan?ref=shop-header-name&listing_id=1692672955&from_page=listing,27,64843,19,2024,None
WoodMoussa,https://www.etsy.com/uk/shop/WoodMoussa?ref=shop-header-name&listing_id=1572340413&from_page=listing,41,22,232,Not known,['Speedy replies']
WoodworksGeek,https://www.etsy.com/uk/shop/WoodworksGeek?ref=shop-header-name&listing_id=1264684791&from_page=listing,54,449,2352,2016,['Rave reviews']
World3dprint,https://www.etsy.com/uk/shop/World3dprint?ref=shop-header-name&listing_id=711316958&from_page=listing,55,1172,304,2018,['Rave reviews']
WrongLeverClothingCo,https://www.etsy.com/uk/shop/WrongLeverClothingCo?ref=shop-header-name&listing_id=1426273020&from_page=listing,"1,376",1141,1379,2020,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
WyrmwickCreations,https://www.etsy.com/uk/shop/WyrmwickCreations?ref=shop-header-name&listing_id=583979801&from_page=listing,200,4264,6496,2014,['Rave reviews']
XCaptProject,https://www.etsy.com/uk/shop/XCaptProject?ref=shop-header-name&listing_id=910156601&from_page=listing,25,1270,507,2020,None
XavierMade,https://www.etsy.com/uk/shop/XavierMade?ref=shop-header-name&listing_id=1133905433&from_page=listing,23,67,56,2021,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
XiaShopArt,https://www.etsy.com/uk/shop/XiaShopArt?ref=shop-header-name&listing_id=902529403&from_page=listing,4,174,78,Not known,['Smooth dispatch']
XiengProd,https://www.etsy.com/shop/XiengProd?ref=shop-header-name&listing_id=1432588662&from_page=listing,65,96,6292,Not known,['Smooth shipping']
YEVHENIIStore,https://www.etsy.com/uk/shop/YEVHENIIStore?ref=shop-header-name&listing_id=1710092917&from_page=listing,13,35610,171,Not known,None
YUMEYAKKOJapan,https://www.etsy.com/uk/shop/YUMEYAKKOJapan?ref=shop-header-name&listing_id=1436406156&from_page=listing,398,932,8534,2013,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
YasinoxCrafts,https://www.etsy.com/uk/shop/YasinoxCrafts?ref=shop-header-name&listing_id=1688718461&from_page=listing,26,7151,7,Not known,None
YogyAndNola,https://www.etsy.com/uk/shop/YogyAndNola?ref=shop-header-name&listing_id=1523830359&from_page=listing,38,37,2431,2017,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
YoshStudios,https://www.etsy.com/uk/shop/YoshStudios?ref=shop-header-name&listing_id=1366912792&from_page=listing,252,549,5288,2017,['Rave reviews']
YoshiZen,https://www.etsy.com/uk/shop/YoshiZen?ref=shop-header-name&listing_id=816578571&from_page=listing,80,8054,5878,2010,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
YourCosplayClosetUS,https://www.etsy.com/uk/shop/YourCosplayClosetUS?ref=shop-header-name&listing_id=982508538&from_page=listing,312,2458,493,2020,['Rave reviews']
YourDreamTeam,https://www.etsy.com/uk/shop/YourDreamTeam?ref=shop-header-name&listing_id=720689895&from_page=listing,18,1461,4455,2019,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
YourSmileStudioStore,https://www.etsy.com/uk/shop/YourSmileStudioStore?ref=shop-header-name&listing_id=1057377662&from_page=listing,33,3198,130,2020,None
YugiWow3DPrints,https://www.etsy.com/uk/shop/YugiWow3DPrints?ref=shop-header-name&listing_id=1708610191&from_page=listing,20,104,1762,2022,None
YumeAneko,https://www.etsy.com/uk/shop/YumeAneko?ref=shop-header-name&listing_id=1010221984&from_page=listing,27,2521,577,2019,None
Yumiland,https://www.etsy.com/uk/shop/Yumiland?ref=shop-header-name&listing_id=757109177&from_page=listing,67,324,1200,2016,"['Speedy replies', 'Rave reviews']"
YuukoScarlet,https://www.etsy.com/uk/shop/YuukoScarlet?ref=shop-header-name&listing_id=868961018&from_page=listing,6,6114,121,2020,None
ZadsCosplayDesigns,https://www.etsy.com/uk/shop/ZadsCosplayDesigns?ref=shop-header-name&listing_id=1327718005&from_page=listing,3,316,13,2022,None
ZashkaCosplay,https://www.etsy.com/uk/shop/ZashkaCosplay?ref=shop-header-name&listing_id=1193514982&from_page=listing,16,98,196,2022,None
ZikaBoutique,https://www.etsy.com/uk/shop/ZikaBoutique?ref=shop-header-name&listing_id=1680598140&from_page=listing,0,97,50,Not known,"['Smooth dispatch', 'Rave reviews']"
ZoeAvaStore,https://www.etsy.com/uk/shop/ZoeAvaStore?ref=shop-header-name&listing_id=1601020661&from_page=listing,32,156,104,Not known,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
ZombiesmasherProps,https://www.etsy.com/uk/shop/ZombiesmasherProps?ref=shop-header-name&listing_id=1670063453&from_page=listing,45,154,70,Not known,['Speedy replies']
Zullala,https://www.etsy.com/uk/shop/Zullala?ref=shop-header-name&listing_id=275202402&from_page=listing,14,225,7614,2015,"['Smooth dispatch', 'Speedy replies']"
abARTig,https://www.etsy.com/de-en/shop/abARTig?ref=shop-header-name&listing_id=611587220&from_page=listing,25,3550,1210,2017,"['Speedy replies', 'Rave reviews']"
armstreet,https://www.etsy.com/uk/shop/armstreet?ref=shop-header-name&listing_id=737181868&from_page=listing,915,3342,81956,2012,None
batsiwigs,https://www.etsy.com/uk/shop/batsiwigs?ref=shop-header-name&listing_id=1463591101&from_page=listing,22,22850,196,Not known,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
biglittleyou,https://www.etsy.com/uk/shop/biglittleyou?ref=shop-header-name&listing_id=1309412576&from_page=listing,62,211,2558,2020,"['Smooth dispatch', 'Rave reviews']"
blueblurcosplay,https://www.etsy.com/uk/shop/blueblurcosplay?ref=shop-header-name&listing_id=1648425599&from_page=listing,5,753,31,Not known,None
capibaracosplay,https://www.etsy.com/uk/shop/capibaracosplay?ref=shop-header-name&listing_id=1592202466&from_page=listing,4,100,15,2020,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
cbpfx,https://www.etsy.com/uk/shop/cbpfx?ref=shop-header-name&listing_id=970462853&from_page=listing,20,9,232,Not known,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
clibingdesign,https://www.etsy.com/uk/shop/clibingdesign?ref=shop-header-name&listing_id=1663048427&from_page=listing,76,1025,2762,2020,None
commeundimanchematin,https://www.etsy.com/uk/shop/commeundimanchematin?ref=shop-header-name&listing_id=1692385366&from_page=listing,149,2070,32,2020,None
coshelper,https://www.etsy.com/uk/shop/coshelper?ref=shop-header-name&listing_id=1465768660&from_page=listing,25,0,564,Not known,"['Smooth dispatch', 'Rave reviews']"
cosplaylinx,https://www.etsy.com/uk/shop/cosplaylinx?ref=shop-header-name&listing_id=825727329&from_page=listing,13,444,676,Not known,"['Smooth dispatch', 'Rave reviews']"
craftlocust,https://www.etsy.com/uk/shop/craftlocust?ref=shop-header-name&listing_id=1573343225&from_page=listing,30,302,542,2018,"['Speedy replies', 'Rave reviews']"
creativeartshop,https://www.etsy.com/uk/shop/creativeartshop?ref=shop-header-name&listing_id=606842691&from_page=listing,15,442,4363,2012,"['Smooth dispatch', 'Rave reviews']"
crystalwingsua,https://www.etsy.com/uk/shop/crystalwingsua?ref=shop-header-name&listing_id=1661960078&from_page=listing,43,3933,3955,2019,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
customhelmet2014,https://www.etsy.com/uk/shop/customhelmet2014?ref=shop-header-name&listing_id=1057495769&from_page=listing,40,1832,6950,Not known,['Smooth dispatch']
dearlolitas,https://www.etsy.com/uk/shop/dearlolitas?ref=shop-header-name&listing_id=1394112937&from_page=listing,166,3819,480,Not known,None
denaboral,https://www.etsy.com/uk/shop/denaboral?ref=shop-header-name&listing_id=1390687823&from_page=listing,212,802,4020,Not known,['Rave reviews']
docomo1979,https://www.etsy.com/uk/shop/docomo1979?ref=shop-header-name&listing_id=1469808044&from_page=listing,73,9259,286,Not known,['Smooth dispatch']
duniversefx,https://www.etsy.com/uk/shop/duniversefx?ref=shop-header-name&listing_id=1443774686&from_page=listing,47,69,2359,2019,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
eSoligan,https://www.etsy.com/uk/shop/eSoligan?ref=shop-header-name&listing_id=1570072217&from_page=listing,32,856,195,2019,None
fandesigned,https://www.etsy.com/uk/shop/fandesigned?ref=shop-header-name&listing_id=1169201723&from_page=listing,24,1858,362,2021,['Rave reviews']
gizda,https://www.etsy.com/uk/shop/gizda?ref=shop-header-name&listing_id=930780656&from_page=listing,417,363,22128,2009,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
goodfairybadfairy,https://www.etsy.com/uk/shop/goodfairybadfairy?ref=shop-header-name&listing_id=193052081&from_page=listing,48,44321,216,Not known,None
heartmycloset,https://www.etsy.com/uk/shop/heartmycloset?ref=shop-header-name&listing_id=629525673&from_page=listing,236,75,69418,2009,"['Speedy replies', 'Rave reviews']"
horrifikit,https://www.etsy.com/uk/shop/horrifikit?ref=shop-header-name&listing_id=789030018&from_page=listing,85,28071,2171,2019,"['Smooth dispatch', 'Rave reviews']"
houseofsmdUK,https://www.etsy.com/uk/shop/houseofsmdUK?ref=shop-header-name&listing_id=1319605711&from_page=listing,430,4705,2838,Not known,None
httpkoopa,https://www.etsy.com/uk/shop/httpkoopa?ref=shop-header-name&listing_id=901385287&from_page=listing,268,6379,1846,2019,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
iKarahanstore,https://www.etsy.com/uk/shop/iKarahanstore?ref=shop-header-name&listing_id=1603454093&from_page=listing,4,14296,29,Not known,None
iWoodCosplay,https://www.etsy.com/uk/shop/iWoodCosplay?ref=shop-header-name&listing_id=1438248781&from_page=listing,17,4,7201,2015,['Rave reviews']
instacos,https://www.etsy.com/uk/shop/instacos?ref=shop-header-name&listing_id=1379916481&from_page=listing,19,26152,133,Not known,None
instacostume,https://www.etsy.com/shop/instacostume?ref=shop-header-name&listing_id=1629856240&from_page=listing,10,568,20,2023,None
jeanettapoojay,https://www.etsy.com/uk/shop/jeanettapoojay?ref=shop-header-name&listing_id=1523216498&from_page=listing,65,44,157,Not known,"['Smooth dispatch', 'Speedy replies']"
jordanscosplay,https://www.etsy.com/uk/shop/jordanscosplay?ref=shop-header-name&listing_id=1572678763&from_page=listing,23,233,209,Not known,None
kaihiems,https://www.etsy.com/uk/shop/kaihiems?ref=shop-header-name&listing_id=1157149005&from_page=listing,4,127,162,2019,"['Smooth dispatch', 'Rave reviews']"
katiecosplays,https://www.etsy.com/uk/shop/katiecosplays?ref=shop-header-name&listing_id=1661967570&from_page=listing,6,1480,485,Not known,['Rave reviews']
khaders,https://www.etsy.com/uk/shop/khaders?ref=shop-header-name&listing_id=1410870208&from_page=listing,72,1190,63,Not known,None
laserpower1,https://www.etsy.com/uk/shop/laserpower1?ref=shop-header-name&listing_id=1295857257&from_page=listing,215,3343,234,2022,['Rave reviews']
liliemorhiril,https://www.etsy.com/uk/shop/liliemorhiril?ref=shop-header-name&listing_id=510425831&from_page=listing,66,454,7426,2014,['Rave reviews']
macwings,https://www.etsy.com/uk/shop/macwings?ref=shop-header-name&listing_id=1669604541&from_page=listing,201,587,4871,2021,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
mascultory,https://www.etsy.com/uk/shop/mascultory?ref=shop-header-name&listing_id=1689560646&from_page=listing,161,3640,1655,2019,"['Speedy replies', 'Rave reviews']"
metaware,https://www.etsy.com/uk/shop/metaware?ref=shop-header-name&listing_id=669403101&from_page=listing,16,8599,487,Not known,"['Speedy replies', 'Rave reviews']"
momokopeachfactory,https://www.etsy.com/uk/shop/momokopeachfactory?ref=shop-header-name&listing_id=1520022026&from_page=listing,212,1357,3789,Not known,None
momosAtelier,https://www.etsy.com/uk/shop/momosAtelier?ref=shop-header-name&listing_id=1278813701&from_page=listing,38,2099,1361,2020,"['Speedy replies', 'Rave reviews']"
myknitt,https://www.etsy.com/uk/shop/myknitt?ref=shop-header-name&listing_id=701126299&from_page=listing,418,6070,3576,Not known,['Rave reviews']
nevermindyrhead,https://www.etsy.com/uk/shop/nevermindyrhead?ref=shop-header-name&listing_id=777319943&from_page=listing,169,2599,4769,2012,"['Smooth dispatch', 'Speedy replies']"
nonking,https://www.etsy.com/uk/shop/nonking?ref=shop-header-name&listing_id=1361336910&from_page=listing,117,16447,145,Not known,"['Smooth dispatch', 'Speedy replies']"
oddsockzxArt,https://www.etsy.com/uk/shop/oddsockzxArt?ref=shop-header-name&listing_id=1574338300&from_page=listing,96,448,192,2022,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
onscreengraphics,https://www.etsy.com/uk/shop/onscreengraphics?ref=shop-header-name&listing_id=1661683449&from_page=listing,166,381,211,2009,['Rave reviews']
opleprops,https://www.etsy.com/uk/shop/opleprops?ref=shop-header-name&listing_id=1302687524&from_page=listing,275,4735,2516,2016,None
peculiartifacts,https://www.etsy.com/uk/shop/peculiartifacts?ref=shop-header-name&listing_id=1354430315&from_page=listing,8,7004,185,2016,['Rave reviews']
r3D2Studio,https://www.etsy.com/uk/shop/r3D2Studio?ref=shop-header-name&listing_id=1667435488&from_page=listing,10,111,289,2021,['Rave reviews']
richardsymonsart,https://www.etsy.com/uk/shop/richardsymonsart?ref=shop-header-name&listing_id=1274626442&from_page=listing,55,1607,4522,2009,"['Smooth dispatch', 'Speedy replies']"
savingthewow,https://www.etsy.com/uk/shop/savingthewow?ref=shop-header-name&listing_id=853699931&from_page=listing,9,2227,91,2020,None
shearlingbase,https://www.etsy.com/uk/shop/shearlingbase?ref=shop-header-name&listing_id=1517946528&from_page=listing,91,138,132,2023,"['Smooth dispatch', 'Speedy replies']"
shecos,https://www.etsy.com/uk/shop/shecos?ref=shop-header-name&listing_id=1583584715&from_page=listing,1,182,11215,2019,None
shiningdancewear,https://www.etsy.com/uk/shop/shiningdancewear?ref=shop-header-name&listing_id=1558084392&from_page=listing,164,14769,809,Not known,"['Smooth dispatch', 'Rave reviews']"
sichoods,https://www.etsy.com/uk/shop/sichoods?ref=shop-header-name&listing_id=1290628424&from_page=listing,55,253,1173,2020,['Rave reviews']
tailcompany,https://www.etsy.com/uk/shop/tailcompany?ref=shop-header-name&listing_id=253435541&from_page=listing,36,2530,3912,2015,"['Speedy replies', 'Rave reviews']"
technodolly,https://www.etsy.com/uk/shop/technodolly?ref=shop-header-name&listing_id=1300213869&from_page=listing,75,1342,13483,2010,['Rave reviews']
the3dkingdom,https://www.etsy.com/shop/the3dkingdom?ref=shop-header-name&listing_id=1513017001&from_page=listing,9,2719,69,2022,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
theWarlockRonin,https://www.etsy.com/uk/shop/theWarlockRonin?ref=shop-header-name&listing_id=1642189086&from_page=listing,2,821,22,Not known,"['Speedy replies', 'Rave reviews']"
thegeekgarden,https://www.etsy.com/uk/shop/thegeekgarden?ref=shop-header-name&listing_id=169892315&from_page=listing,257,21,15314,2013,['Smooth dispatch']
uMuseMe,https://www.etsy.com/uk/shop/uMuseMe?ref=shop-header-name&listing_id=692904831&from_page=listing,51,13277,348,2019,None
yumelilyatelier,https://www.etsy.com/uk/shop/yumelilyatelier?ref=shop-header-name&listing_id=1696476806&from_page=listing,47,123,803,2018,"['Smooth dispatch', 'Speedy replies', 'Rave reviews']"
